Frame,R_SHOULDER_R_ELBOW_R_WRIST,L_SHOULDER_L_ELBOW_L_WRIST,R_HIP_R_KNEE_R_ANKLE,L_HIP_L_KNEE_L_ANKLE,NECK_R_SHOULDER_L_SHOULDER,R_HIP_R_SHOULDER_L_SHOULDER,R_HIP_R_KNEE_L_KNEE
535,178.09655817731453,35.361459839419744,178.2437217212255,175.44213877177444,0.5856936544561199,84.14088017256152,87.55363808549035
536,179.18050081459486,169.17703348382278,178.21509738025435,174.93029329440805,2.3324745188539797,82.07160742104266,91.62178415696833
537,173.6756828058189,171.31124349221645,178.19249296205476,173.8128413375854,1.1319546675819865,89.33646199985712,86.98732395052002
538,174.8525959595876,30.684434541915394,178.25418194859012,176.7661507355391,0.48153841553796445,85.1493092607869,86.23244660664325
539,171.42765354459056,20.70394210033447,178.28956042938762,176.8333298273343,1.803811072757451,82.79032990317752,86.1558590541869
540,173.6471582847224,24.524852651079144,178.20570162281487,172.3275146901583,1.5792015942391022,81.72248048050857,84.55700030863288
541,170.1048010424537,32.90611095344284,179.88026536785463,172.45143308784958,2.4096269816210816,83.11794323870869,90.22203155579227
542,167.07762270990588,16.09244728340602,179.8832301359623,178.24539715958318,0.08060976635948217,80.1976376869324,90.15879489078905
543,164.19390896617094,19.932069451336048,178.28269331253264,178.5016330311803,2.352605337390204,80.54559393452769,90.12828896342246
544,163.83363039418805,31.485995296435842,179.8482895027797,176.83167981999824,2.3018480168524253,78.91203400843614,91.90054904853132
545,168.3417923745241,22.620505811190586,179.98053737659683,176.7951951206128,2.328448173768503,80.78821475456401,91.73472571075874
546,171.57294817598344,176.16492298223255,179.72551720125938,173.3681109260236,4.649846246840996,83.39921355571181,91.7928673296462
547,172.80951389868295,179.59548528018848,178.28169583306783,173.37418692669968,0.08485055859798646,79.05758287311151,91.67984117970273
548,170.58301622421936,178.49324101872608,178.1761076328085,173.40450873768842,2.230416403044508,81.52664230271205,90.09572824447878
549,171.51521287154884,168.82682897631386,178.11268554939167,173.04574581131743,0.03820801309669884,79.64900639315245,89.94903187387608
550,168.61551768245343,169.72468312757655,179.6472575247653,175.37814484911857,2.072416901566479,81.6761356710759,91.79958141656917
551,170.833010464773,172.0273192870741,178.38933014521828,171.67161281076866,0.04480885113268153,79.89164987966241,91.69754354558341
552,171.94995640022162,168.8789707100289,179.6391281448416,169.61208023425803,2.1416462687706384,81.98567676438199,91.71090140466798
553,168.9071855931128,166.06318342989263,179.59646517493846,169.65099418727698,0.05436557126383084,79.93025283904227,91.67100762600317
554,168.01459920951612,172.04138290440662,179.51881302847656,171.6435490403393,0.06938748227748939,79.90356144570251,91.62254221964393
555,170.57310761215243,178.75793816185174,179.6486888777946,171.28806568065977,0.039818007312424096,80.15928412438323,91.69420655016641
556,168.00262638869572,175.16354949129618,178.6536763477965,171.0156391525854,0.022022102370832772,81.43729401227611,87.4708146313615
557,163.90200254955406,177.34716261720598,179.65211381374377,171.03942038817544,0.014232616012969514,79.86639002088039,85.73174497626341
558,161.3597692530527,177.13906312913034,178.54629930744701,176.71611967599566,0.04298982038966251,81.21157139853086,88.08636441148107
559,157.67403838429502,166.77684132259404,176.69329616063487,177.22356737719676,0.030082266763860346,80.96929999846016,93.56303226892088
560,161.59191971187175,164.9114075930482,176.57736588828038,178.04174949714215,2.003504385098206,80.0036631503981,90.60867807803054
561,161.6591746310434,159.45736735498974,176.71577706775338,170.9541069708075,0.005294763915794212,81.82358823946906,91.25914762304913
562,161.77046696401385,157.31425331268753,174.55571811988037,167.12822782219018,0.011130548679514352,83.51886280026116,93.85657661526511
563,166.9770160272476,167.70981981603958,174.80978392966023,161.74395259895581,0.0066056869821312075,81.94104486127186,93.56860875299445
564,160.78191473624065,171.39920799502946,173.12081354397614,159.59824349795642,2.4123677975109996,83.66949675622737,91.87380010703914
565,164.59521780512088,168.01756794782654,176.4314354561518,159.72024612497367,0.007250851076081013,81.72039769244621,93.553231397042
566,165.05124553760413,168.73746288387792,176.9232223633941,160.0590195922616,1.977506648195257,83.68112903843281,90.01217665728504
567,170.7673914150774,174.46727547658446,177.19391592801827,165.54949774381836,2.2396420017035457,82.24697644425812,81.67284166149958
568,170.93302979960612,168.2005238059375,178.80304334696515,171.05514619740796,1.9442583657201198,80.45651539268216,82.86064472660753
569,176.7837491932137,168.00136639399403,177.88929349174984,174.7775341809238,1.8472165645821295,79.17089221258992,81.22119814738699
570,166.9366476513172,171.63472566106634,174.2405360534806,174.72867849261354,1.8517597632192695,79.18849075972955,83.98802499781877
571,163.956545718395,163.95556932485604,171.67534720814945,178.1364118886283,0.012413948815742447,78.72570691996475,76.8330018528394
572,158.71248034281703,170.30725761193113,173.496632412017,178.19354814857323,0.0009398764383160317,79.04334826183182,76.88640364492137
573,158.69222398421974,170.28219323701376,170.10692025124257,178.21892908452023,1.9093991277760491,80.92213452846936,72.78058508853604
574,158.63160695238082,173.87571665808235,175.22953422287785,178.27923370495975,1.918056177486633,80.87645651773683,70.08684117753198
575,158.70156767846188,177.26564290207529,173.26295080087525,178.41349214133453,0.0020024728964530398,79.27974554846064,73.19904906472377
576,166.11311777241772,177.22647258979956,174.01083055664944,178.466344192439,0.019619040081598458,78.73401663353381,72.70190013060191
577,166.11911885295265,177.4148186291732,175.87150540051888,178.44035855910428,1.748106290102373,80.85811318398935,72.86824863114049
578,162.63518415217902,172.39720313921134,175.77531261465973,178.09619504507629,1.950633583633072,82.61699576965053,82.95991959626353
579,178.1442900737637,168.52145504361664,177.72109404750722,176.3736773860048,1.8922522228267287,84.52032960528352,89.96503296539552
580,177.94277920487002,168.42931679356172,176.1553563044583,177.9120487669579,0.6911875619793647,90.10937810552691,88.49587266915093
581,176.66356954888707,163.05868240723495,176.14931810151307,177.35142755259588,1.9929592948619141,86.40832183712554,85.13045294925925
582,177.78267474231882,160.1368718557984,176.0628221418589,174.33432877636722,0.011837368172139344,85.97466515278398,88.23058416680134
583,169.00818581749542,167.26816767965136,174.80253672104124,176.8414324309896,0.013696815952844454,84.42652126569884,86.8039604291439
584,161.11284125772144,167.98110496127074,176.5334018899866,179.22618746917288,0.020121945370480804,84.32158968930179,99.80538615832533
585,158.1237028650012,167.46029428266468,171.29320825199338,177.22459358593395,0.0019487534499534015,82.96734213405742,94.81136490231003
586,162.07400667791748,169.98374684736174,174.12752916971556,177.19476924386092,0.012721809827584498,86.14964367546966,99.93328791286852
587,159.63404398963647,164.19571042696776,178.3867911468617,179.11808201782736,1.612902453633593,81.55053147965167,103.79299049125545
588,147.45390174394788,163.63924215453432,176.36807352281306,179.3265301482876,1.8048702430559607,80.61324206149126,94.5366559516356
589,135.94602269027456,165.31131865498563,174.4230882403771,173.91730753224087,1.8667572813783604,79.97230884074276,96.63318702607744
590,127.28075303492953,155.30262919922157,178.1240310992626,178.97369213647804,0.0204477568408952,80.35453205831433,102.00858223406155
591,142.07770362684087,153.58859530169693,174.3682232025459,177.69214026046984,0.00792032766725082,80.62868120209303,103.76485875404349
592,148.7507751832463,150.09816196830545,170.80932313047754,177.652814337727,0.041059439769562674,81.5208204661346,112.5257009574002
593,146.14654159871276,157.40851785349227,176.82345772747635,179.74201443006876,0.05512889062747058,82.08172795713192,110.16343526175798
594,155.39810388784036,171.1947448779422,172.30646238268386,143.2173848994675,0.02840731405441869,81.58288742657591,90.75739389752869
595,159.80128897868974,171.3536670014179,170.33925871346077,178.5846658261994,0.011547594866412669,81.05668642590635,110.91078001094662
596,160.67652838237305,165.84233378436912,175.679887876113,164.78827830520518,0.011233416546364188,80.59655017029985,109.32584383552403
597,165.73191904429103,162.642940839679,168.04816494313894,169.49479834352425,1.858921673224403,84.18142382112019,122.45188355569387
598,165.94105587255538,176.8334295453446,168.8849847881534,169.59036310993596,1.803555445584005,81.37350887040346,115.26341911512611
599,164.63526603341992,171.0864173887691,172.9877091461186,170.3812936380808,1.780585092688887,84.30478586858798,97.59953261110172
600,170.69650917600538,123.9517903550826,176.50826604278754,154.71520402127112,0.0130915801549194,81.25012096217672,93.9488537359346
601,177.61476359811678,173.16327320878824,178.26945555108887,156.43383543690803,1.712161578320298,81.3637379098077,88.16929162561611
602,177.0912882841596,147.05134568878125,178.11549764039194,155.36713817809581,1.6580024916113065,81.78257012264494,67.85068044845114
603,169.496750832464,149.85107360865,179.81411561657035,141.8696762788702,0.20593645431826382,85.53284354476212,54.628213973163845
604,178.56068344666173,11.94807986199055,178.4381958109707,155.29556883401753,0.006274781695711262,85.87613760689479,67.76874819183132
605,177.906071425525,96.13975697857406,178.5499407490539,161.59461020328047,5.262250286649047,92.4627954489304,68.90083692381636
606,175.02977489603708,76.14220177834042,178.8333750776333,167.384807700004,1.7687284490311463,84.36745993961317,78.08142480553663
607,179.366466566783,13.212421108702538,175.26579851207862,167.49660508661333,0.010390152702346427,84.9378213033836,76.78135038794025
608,176.41144364127072,29.611933679784652,146.16238890883264,165.985517775118,0.006361934244095494,85.02092232951905,85.57279505109157
609,174.64589108466458,49.24899867591583,176.00576534503992,163.81772956051705,1.6488066208818066,84.6203270660131,79.14860466200241
610,178.64278846884582,144.53560333389896,173.861026110173,165.23047094308617,0.05055881987797403,88.67585857286362,84.66051950790884
611,175.91077170144024,133.2731683216873,171.24415887105243,168.13367219271143,1.5761535648626503,86.9359210827038,92.57480030029495
612,176.2648231339894,154.32125268749064,167.11964481400645,176.53899570503276,1.7910748640349408,79.01558398331325,103.55599418067267
613,177.01384271822397,172.26418568875667,166.48724326579935,171.47394351752652,3.7639369603508572,78.50941888388579,126.84010395491877
614,179.79733676336866,172.24734686202763,169.80703582946143,173.45190736115663,1.6964916857303796,76.74170698943993,142.78164993866173
615,173.83173365823313,166.10904542273485,170.24156189641425,164.78198493135363,0.06386347909093434,77.08361716847178,137.45825268441715
616,179.57724753765808,166.95358889166158,165.74727329520726,169.81672714097235,1.72400049777973,79.74347180872444,155.0930529314827
617,179.79700267688364,179.09494867275384,170.47422005618125,161.83826668372726,1.6975475698850797,77.91268070323672,157.82196969063594
618,179.8558082644318,177.8996131265343,179.06180141343748,157.88114504807237,0.010828708537550689,78.14351414207106,158.8854457700866
619,169.67112887982162,173.04109571748694,179.03300635647946,143.0242635278265,0.01341644050292277,77.53646375900126,137.1513722625846
620,4.52913052953211,12.997377729824628,178.47431455579536,95.90090420119459,0.009971862060671327,78.59860587704263,119.11678045505856
621,26.2722290808034,157.3751097035701,178.86828720551074,126.63722681641244,1.4806248083607152,79.22187272378319,78.98411520580912
622,153.7247606972102,170.6394155853747,176.05556180072355,143.16765153304115,0.03936449891228095,82.02473739086841,57.48997529790519
623,159.77452851331674,148.87995295054498,176.6289587898739,168.24073079673238,3.8402521891084427,94.43883282175845,45.12881247279212
624,176.94675671848358,177.3917402295298,175.90647918510695,159.1533973513182,2.4010889397512,89.25937754262839,50.526500454685696
625,174.4556196635332,165.46390589873883,178.5813463878,154.29043362247523,4.216726129785128,78.54892666186008,47.719456374417085
626,178.3082134871253,147.7305942633797,177.3149295118031,156.2435216869337,5.866756090895571,72.58584575305937,40.76568680991743
627,176.32760494741953,141.5111953034361,165.28938955527775,145.62733460425977,1.4340427722773534,59.70980789605135,41.618210109118394
628,171.59095516794144,141.43136059219708,174.18768728841025,166.70634853885718,0.8336628620548274,75.33325229420312,45.08015610480941
629,167.79950025776867,173.22470113046006,173.64120246661705,169.19994482263044,3.3151035087642793,96.18882598750572,96.51928670346167
630,172.50851181542694,30.867806491577394,163.8400481630011,174.68671603471154,0.6799704423027545,57.264360904697675,71.3840580882457
631,176.2051867518368,43.80090227071546,129.208861593355,179.89254303687375,2.001310904687811,67.137445106974,53.50186071546928
632,155.91074202207912,36.65349147145007,152.10500250513823,174.97724518729717,8.685476661606366,66.22591808438801,71.0217275379298
633,23.570203950839165,76.16486634065072,156.9355705377448,176.45658923966897,0.00469147608821894,76.56840116463013,72.43816846861898
634,154.38041142450146,109.16875184461394,165.2218705861201,179.48030085369652,2.0663734353360446,87.04093259209114,69.44692514980837
635,169.07912779369218,177.66629525546142,163.94714221351137,171.40448991641787,1.6254475334394982,84.97923680679976,78.41195797300821
636,178.18490809214006,166.32977862705496,162.5325947391711,179.45660605705658,0.018541322765976843,83.60820809040608,73.81158273884428
637,172.43181074053228,10.838069243381062,164.87941556763133,179.59016416272104,5.524845752560949,94.52094937323807,51.50438601889789
638,170.41346578124796,175.25042567663542,170.21579020090587,175.66156884137118,6.546215860110987,74.71046004772992,65.12508293347827
639,173.12601377293066,6.797990761352122,175.6529375607653,179.75716382415712,4.0240143091770975,69.42845039766515,88.07941428529556
640,147.01460646604505,169.00828424219128,166.2480073923416,175.6536817744115,4.0199046538762335,66.2926498361235,130.1652317741555
641,170.56640126296347,177.89819456327888,159.34572527993885,140.23853639215008,43.01497416615084,130.17226402803422,62.564781485118125
642,,150.3915190298332,174.4000128995569,179.90950567883598,6.148567156476985,81.0427530511128,81.95023608746219
643,179.18098523831884,,167.59237835535959,174.8328387493864,0.9912331619241489,83.40479752672803,78.76170097806127
644,1.396393829055102,20.16836524568957,172.19957326532548,135.51430608382807,2.0706682508705048,103.61720653667635,83.99072289978857
645,174.7296859000446,,163.6733747795786,179.03623217844216,7.892692277483415,35.16909573111973,92.52509443668832
646,,175.82311696114328,164.78110867379183,167.71945012064984,4.317078103841493,104.1740297876958,64.73662592522057
647,172.3996831842765,,161.46747947658696,178.60536876295012,8.6182958305792,51.61221327108807,91.6926400719619
648,177.13812247781217,113.7850704006055,165.5966196483071,56.02700744325486,4.406214549613117,68.9178513161149,73.41568152338914
649,175.87185298316592,178.9747325027833,155.06781567954337,176.81144666925164,5.5813767457894174,79.93671268943383,85.88535217527924
650,179.6349974572203,149.90769244489138,154.3864870276671,176.8074096636089,7.032104173551532,97.60447469853911,91.12571529841487
651,133.7962204901801,157.4527666499351,165.10937373787854,145.60943444840223,16.521639731696258,135.48933935966275,87.93814850906404
652,167.8161409721092,87.40611504625393,160.4515497369046,174.47638898336493,3.157215676721925,86.71056252920081,65.5185010290317
653,57.01275707540627,161.93339046533183,164.7424052193006,157.71033084052686,25.06764657197173,123.52395467224889,100.90845040803501
654,,164.24223274189708,171.58550081984419,169.81798156794278,1.6212470154837686,97.23675980938692,99.18297241444586
655,51.531380803900824,153.08002993071972,160.0922513953584,168.09510366451846,0.08654983550939757,96.09348382390773,96.74898145739611
656,,165.34264379800354,164.16207411891867,167.17874064228087,5.750034367541951,106.85206447847544,82.24986078784032
657,123.95206153925346,148.10275422808581,163.72803895757258,168.47558330134126,4.92544051735802,98.70158292254756,97.93370150844797
658,156.52152066564193,145.5427355893016,171.71326920196137,177.00459188705827,2.7926469521568893,101.43112000756022,100.44239866939512
659,160.94711691045634,144.99818387808156,170.83213526368198,174.48378851964125,2.087019119610335,81.30486657478076,103.10899581906175
660,153.3327623721571,132.92030773655767,165.6524120023989,166.2154807406023,6.755527924685837,42.82983505490579,95.27366369346268
661,158.00570617226555,115.75581761963673,155.34678206283556,165.04959874123423,4.545530239299587,46.022745883648945,110.11197532164208
662,86.5554489984805,102.2783283187231,171.46727059145454,165.85925716719254,3.062364671150469,56.32076811949485,98.86671385905663
663,87.12721286722581,105.8912790094785,173.50494548531663,73.803227510562,0.8331291680306178,69.7997668331466,84.77058771097731
664,85.92511475127507,154.5765956734772,169.15496406645016,165.06564205570191,5.770450879872658,110.40243502651481,72.56112762413478
665,126.99772309937052,170.73400433219683,167.90660781600388,117.7069415040036,15.636647710462071,79.06705340426772,80.70693327336208
666,135.21012349224986,132.94429552694174,159.40496013686325,120.86411263239725,44.983183722368366,89.27775485465865,94.7093401468633
667,30.988406321268528,174.73979844286134,166.16736182214547,146.59282663085494,10.706607266933116,94.99415026271745,92.8583991577654
668,145.01172882348118,162.18605853044778,161.4171538828321,138.1085631075688,32.76068641927971,94.36796088321366,89.80568873750356
669,136.43623316471607,147.4887108096359,163.96942763935135,160.15476986268905,0.10707134917768786,97.07172806883105,80.31862295562634
670,29.809305821997,153.42660181938183,151.95680428856335,168.87103466047083,6.709560909617794,88.15459103206842,96.35985409602749
671,49.44814365877386,160.58668994500212,141.64269687589837,176.54778643742264,0.4750253361499482,92.79946264917297,107.8203363532418
672,26.02226178436679,169.9808576397192,169.30371058212035,176.16351895151706,10.821851041600954,105.73057170594213,90.91081186273557
673,69.98012871231411,171.80119034323042,126.31118263814949,175.14090026669535,0.5117869976768322,102.15423758451209,105.21918168936347
674,34.53701196649802,166.922436722965,159.47898061379473,173.84730714869923,0.0744223904972734,100.21352350993267,90.62969120321513
675,2.3120848596019137,167.43133539030268,164.4207178974049,172.6315038038529,0.052271640193233666,86.5311254306155,67.71013842099629
676,42.990009618633636,160.73159838004554,162.63111662046643,179.9169305745384,0.19905092682402323,97.55423613990855,94.20284799194405
677,14.151038494428418,158.1278500061762,,,0.107729237888906,88.26458033334484,
678,38.422514645901714,168.71882354019462,148.33914710513747,168.59666805657895,6.101445608756657,99.18910380365786,93.94785208485798
679,81.0822400073046,99.33023225225432,,61.08205114131853,1.5231948219195957,78.19477620547988,3.8564584231883696
680,168.1773133952099,171.59766333668665,176.2338453022491,160.52895379653796,0.609787567033948,89.0589675005419,80.60426020734452
681,,144.2200147747666,155.71927709863306,178.00218615427966,48.919720345744174,4.680981405335791,105.886055695976
682,32.90236158942818,163.5242128255336,143.16648312930442,165.06039119295772,0.28012642750563765,90.17600693996583,108.99761749737083
683,178.41502787337538,153.35908494857168,176.85997327443812,177.14188490647433,1.7206785828602302,111.93890827833833,77.54197735856111
684,153.28317174687342,118.40026363558063,178.3298965440264,175.62548995280892,3.0819169969884106,105.23182789939682,93.80977697205917
685,155.0563880223738,139.6932353186609,178.63021701410972,179.94570705512686,2.943007531651505,90.60574635811214,91.99654782775747
686,152.00145027940954,146.36474080859247,172.53373046423422,179.09901601501386,1.3669668079266015,85.6666818376517,88.81854857013332
687,148.1831364310427,147.65806904979303,178.21884884773604,173.47153013577196,0.06578411821019196,82.69770842810387,95.70581549933594
688,160.07142169365602,171.74325898789814,177.95141831640066,178.71140889587724,4.053629254362157,94.0149487115452,96.00611113679938
689,150.74429643722246,102.46164729333113,177.068565476348,177.02920584868875,0.05172705722785121,91.59165202775861,95.25189635630754
690,0.43103178229175665,147.98998640887953,166.26130413924298,177.9946760154221,0.0012233769022712674,93.88011071083776,84.97709300345842
691,159.48596570932622,165.74887874051979,142.78365680531374,179.3377746917547,2.5531781481574654,87.15240916836062,86.91891148402254
692,152.8275394406529,175.9596059647898,167.8156713160851,172.433151662631,0.9687642525185867,72.06512250115244,98.80032688712076
693,134.83174796800392,150.8602260599575,178.95636975694666,151.71145545739753,8.791072579750807,101.5998702566786,58.110354141094504
694,11.640112675175109,139.95225436596948,161.23868955822454,153.64206645994935,85.25131200847824,90.32943412306727,40.24020035968964
695,49.23126440790102,145.1242501543641,76.64522888048882,135.7855767466928,0.07632711335257679,100.83262667747913,102.44712660148915
696,22.47796510746935,153.32276481862405,57.02032828637479,84.76146258143581,3.8848848699237233,86.37221086447224,104.0003140457055
697,36.42807870459307,155.76672594146982,153.85663886176334,82.43309726027826,3.14777372898916,82.68075618186802,39.106903991316166
698,12.98724273522074,8.29518932226389,146.1942981115013,134.0382540820446,0.6399748369746451,90.17829252285577,44.1921651515369
699,4.485354187284264,49.451207155719146,138.6910325343556,125.65938349227244,0.026816480679522903,89.91707482431009,56.317651047327445
700,7.188587399001863,47.00278231317835,,,2.7284569173475663,74.78913366262604,
701,7.757079869162466,128.32688367816976,10.447304391710215,25.725468023906878,1.2563512620123614,71.87331267518041,76.52678751519767
702,74.49455533665166,15.10843462631533,52.37075711119538,35.11852256414328,3.9368940268313106,75.49141811884583,37.50375048302933
703,115.7279157960492,68.91363438288631,72.76352303947465,95.05365726212979,1.845672903654523,88.76483658229061,17.990346777140513
704,97.06134149426676,21.728896807371754,112.35146704974235,,2.1914042599011214,92.62440430296715,112.35146704974235
705,97.06134149426676,21.728896807371754,112.35146704974235,,2.1914042599011214,92.62440430296715,112.35146704974235
706,5.26364598865742,130.92904416204343,172.64404308635648,168.52019707403645,11.110627994134363,140.59938638786187,74.04131014329556
707,98.91309666111358,170.43770691502408,95.3974849634071,172.74296376630699,1.5758631789283126,89.65412389992372,43.06792648395244
708,156.34540835643477,42.367120349475755,75.50471357105398,51.218180508469466,0.07543970454370748,91.00203644541085,87.69866623105048
709,156.34540835643477,42.367120349475755,75.50471357105398,51.218180508469466,0.07543970454370748,91.00203644541085,87.69866623105048
710,33.01135024202223,172.97807113041242,62.07720610355376,167.69519494666696,9.095027734435943,97.3256075237862,125.86014394151378
711,6.440983287673917,24.883395687440675,,,3.3912684930917822,80.24910793686223,
712,90.58780324197258,159.9607084605179,72.5283275526533,93.44941769555278,0.0032444626399970966,78.17391368183476,147.88023163246456
713,74.55114088831323,167.75300405270596,143.80801901611545,135.61305205743474,1.2390903972309086,74.13339250889713,134.17680070369397
714,12.066872471789562,172.75840623627735,119.38431039050052,129.9575562900567,2.3760092360410936,81.20226411148974,153.32153114207034
715,4.309668068743155,166.96128132494263,57.446525375280274,87.38299763705803,3.4854083980532367,83.6635414498061,139.89041697554006
716,123.81676716694639,174.04069299258202,29.50083989111714,64.00422227141848,2.34285551632872,78.70126071509956,110.60775993416375
717,99.85499829828565,168.31936480012166,25.027654513164688,55.35416465558191,1.2666335300210847,78.35773109104566,105.27303711981754
718,1.4663313414366541,172.70270948051223,24.47167556783191,51.87254877476411,0.029598958276069228,85.08109912984636,100.34528023531915
719,67.90482277784832,176.04265691588736,20.035142902620024,42.72009678606602,1.2173939042172839,79.03116568496007,103.96241529987627
720,175.28916846232016,165.89136816639706,22.06290834274098,48.29144362519229,0.21048554903227418,85.74689788567028,104.04995212961165
721,169.66643974368037,173.54308904933225,31.971026791849088,58.94074653900191,1.461726803008376,85.70618360235518,112.66762022313362
722,153.8163909346625,133.71536668711508,43.72191178530902,65.52023637344404,3.4507948494273477,84.20148152557316,122.77216091062948
723,160.95813263580857,172.92985126867762,54.3557092227655,81.18984046422712,3.923169554227898,87.81629347597696,130.96660961102788
724,175.6337336531581,177.23311331047051,90.51476758366304,102.48047072076147,1.1726050177651657,86.79503432374318,165.16532156761755
725,178.05859720936206,175.60677993689998,119.7634232320765,121.19540666071204,0.06613071745292329,90.84330882153309,171.64303725271674
726,174.77865228353042,162.45843834218977,143.61021358214097,145.96013984348417,2.4862350351059614,92.43069298841331,154.2150166757122
727,177.841538387817,158.4577760991073,139.54751965892928,155.76617505546605,0.15253586979184564,93.71217636078269,155.08222790403963
728,161.26998542483702,2.6572406222280693,61.17271321784212,142.55322607835816,1.8096255018125906,85.55798445423957,14.558517237202583
729,150.1256249135917,173.85715800592442,63.444805499683426,113.38679657309952,1.7521134088517711,88.59355983289925,26.96385306981814
730,116.21468640023139,177.17555693308373,51.860529615801774,98.971078391556,2.9229280821413344,75.0896867277627,179.9850470759552
731,115.45436529886999,34.31202866984725,99.2270294587334,62.383897004987745,1.762059035078659,90.08454164351829,3.2335342141310295
732,156.49029400082904,166.97058416660465,92.74109380475468,46.64848003729911,4.340749607873508,89.92746741200553,14.703335328766586
733,175.01598416094052,179.43007753572394,82.83548786967725,47.03022669421135,3.0848034436159106,107.13112336514477,17.701874537403825
734,142.78131711531267,176.91005245841643,91.44901797486948,34.648787101994444,2.2983319770434845,107.15650007342138,22.212173748993067
735,135.1534402741312,159.11523784548638,95.90778352272038,32.39426115098424,1.5683012593418426,106.60081304184195,28.537397580552632
736,137.11142849339956,155.00500705096107,98.693464575458,36.34031450312807,1.522411711304473,106.51358060215702,30.989514843308985
737,151.04793573980243,150.84666144930205,93.74344187123559,35.93026126228194,0.027818788958546822,103.2488165914834,23.621689034129744
738,140.7302920538899,161.76292354382957,101.06750931286439,49.66373597615228,2.3693384349197157,96.77807404276317,27.58410843085746
739,162.90570323266,165.69943077195597,163.16762344235445,53.51275462013351,0.6628047748579421,92.61001191381976,79.13146731494284
740,172.93175900246757,176.10311777693522,156.08490370277505,57.41558491464036,1.785611291672177,92.74851034606891,112.18571861240964
741,171.15283212815982,178.49085211954343,123.80974683333768,63.13375446035107,0.12290869919370041,95.05423309687862,132.68713048462982
742,175.35748180698397,172.4890547463799,133.86435212168433,71.6281112012178,2.9212097970343556,94.51786170465952,119.02106841985108
743,65.4319162238864,179.3412879045607,116.73679045131432,76.95460222065924,1.269702265464891,94.14219105757935,131.47732564544486
744,157.63423084755945,176.531089145545,123.99054041593642,86.82804668636511,4.165351725400226,94.29968097742027,120.74622095838299
745,107.87038840548348,178.49697615492067,123.43991149708923,92.93841886185662,4.353796520024427,93.45648889856857,117.348102283366
746,137.61544010270686,178.49080084150324,127.85419961553868,105.55178338476783,1.5713466788682249,92.37866320936293,120.93392704161488
747,124.89685500036154,175.8990742325925,131.96908088161007,115.37335990083861,1.0884377538090937,102.8791472768149,123.47838336673286
748,153.65951133669162,178.51614577746074,142.9277601304288,121.20292446946624,5.375675771687461,94.87734364787627,117.53646022185428
749,150.68862151518147,175.62944836834725,146.11110641926254,127.58271626489599,0.7174513524327625,98.59656488914439,112.05262769712647
750,171.03325781700812,178.68208012749753,152.27203666130072,131.3286506086969,2.5159211227321125,100.44900597801434,112.47457811237277
751,162.79145979018878,176.29956552176085,154.11221096530366,134.4999165033295,2.1543507065018117,101.62013858882536,118.11109179111284
752,172.03789285149927,176.41285124109578,151.8003172079805,134.40110535129617,4.782424664658139,101.93283297139878,118.48290545213062
753,166.15323976499246,175.08413983111836,146.11912365437342,139.35778602785166,0.8454633646412963,103.53318162274633,122.96590879336384
754,158.82710724377418,174.91266154380833,141.85771931474687,142.35883090148812,1.973870528932451,104.65151635767393,127.25906586951099
755,168.94565567556202,178.8566663390203,143.25413650975784,142.9346865450782,1.603369845066195,106.13880747221911,122.93837541207633
756,154.064764538849,177.40404594507234,145.50024855209898,135.1381558128227,1.5379299488841287,104.53995979843558,120.41842076992906
757,143.22269031242476,176.30098652165964,153.59798794643052,138.23728933437926,4.280847950170194,101.11415984852071,115.76234123164768
758,145.47034274955342,178.9928066686863,155.1196038185808,135.88240356760275,5.560174692921237,99.9940959103691,114.99586479114294
759,150.87000774462254,177.50827313718403,157.258769938093,136.96179009514074,2.17977394081218,99.4799610420149,111.21310169731333
760,156.5014148924888,177.8195755831935,155.8451606516449,138.51737264988023,2.2776835310395445,99.17949405178705,112.8113420794061
761,147.9607481919551,178.0677185568447,153.54722109456483,136.9038188060295,4.185806679639923,100.90653998295211,110.2939741748988
762,152.04006983344345,175.8004938326816,154.8690016498422,137.180038840475,0.39583701997543125,100.4117083218544,107.15394125094706
763,141.75731513939698,178.8842961650026,150.69812235547954,135.6567727550725,1.105767477136738,102.40666626202005,112.337215515239
764,160.4109066929812,174.4364106978223,148.61772482336636,126.63685447088316,3.49012748985076,98.87814329540228,113.33752818942207
765,166.4925742220857,174.03305823861103,148.6075389331299,120.10070315124837,1.8621384104322332,97.75219677931736,120.37079643728356
766,157.7118920153973,175.08466452472254,148.90463498584543,119.6068124664637,3.115831130442924,98.17260623357261,124.14451973401202
767,160.4442676541166,179.01667510278085,149.580961381046,120.17624868412001,0.7389812994871204,98.14379420480837,117.86236889273108
768,159.70546768982538,179.0513376940646,151.56613441292714,118.54653506208837,1.6106865879956382,98.97334277096468,111.97844140879378
769,159.21716478458646,177.92412011730195,152.7735517624798,117.13849409599901,1.0763254813548084,99.68813282265779,109.7947494509551
770,169.7584695153853,178.1039832166187,153.5322095035773,117.74906506555163,0.6302696207002757,97.66429775916217,112.85307203088237
771,167.3608675789285,177.70914368164935,159.34844323562552,118.87692468853216,0.5955286846688049,92.99403290242832,102.94460368013779
772,161.91605981029775,175.89002796020452,159.22474667810272,120.18889198456215,2.009318350217267,94.96660064757367,106.02295752218804
